city,state_id,state_name,country_name,population,zips
DEARBORN HEIGHTS,MI,MICHIGAN,WAYNE,55353,48127 48125
APPLE VALLEY,MN,MINNESOTA,DAKOTA,55135,55124
OAK LAWN,IL,ILLINOIS,COOK,55022,60453
BENTONVILLE,AR,ARKANSAS,BENTON,54909,72712 72713
ST. CLOUD,FL,FLORIDA,OSCEOLA,54579,34769 34771 34772
NORMAL,IL,ILLINOIS,MCLEAN,54469,61761 61790
BERWYN,IL,ILLINOIS,COOK,54391,60402
MINNETONKA,MN,MINNESOTA,HENNEPIN,54064,55305 55345 55343 55391
MOUNT PROSPECT,IL,ILLINOIS,COOK,53719,60056
PINELLAS PARK,FL,FLORIDA,PINELLAS,53637,33781 33782 33762 33760 33773 33780
APOPKA,FL,FLORIDA,ORANGE,53447,32712 32703 32768
BEAUFORT,SC,SOUTH CAROLINA,BEAUFORT,53051,29902 29904 29906 29901
EDINA,MN,MINNESOTA,HENNEPIN,52857,55424 55436 55435 55439 55410
WHEATON,IL,ILLINOIS,DUPAGE,52745,60187 60189
SUMMERVILLE,SC,SOUTH CAROLINA,DORCHESTER,52549,29485 29483 29484
OAK PARK,IL,ILLINOIS,COOK,52381,60301 60302 60304 60303
KENTWOOD,MI,MICHIGAN,KENT,51898,49548 49512 49546 49508 49518 49560
SMYRNA,TN,TENNESSEE,RUTHERFORD,51586,37167
HERRIMAN,UT,UTAH,SALT LAKE,51348,84096
NEW BERN,NC,NORTH CAROLINA,CRAVEN,51308,28560 28562 28561
COLLIERVILLE,TN,TENNESSEE,SHELBY,51040,38139 38017 38027
HOFFMAN ESTATES,IL,ILLINOIS,COOK,50932,60010 60192 60195 60169 60120 60094 60159 60179
KANNAPOLIS,NC,NORTH CAROLINA,CABARRUS,50841,28027 28083 28081 28082
TRAVERSE CITY,MI,MICHIGAN,GRAND TRAVERSE,50522,49686 49684 49696
COUNTRY CLUB,FL,FLORIDA,MIAMI-DADE,50431,33015 33017
COOKEVILLE,TN,TENNESSEE,PUTNAM,50408,38501 38506 38505 38502 38503
STILLWATER,OK,OKLAHOMA,PAYNE,50299,74078 74075 74074 74076 74077
MOREHEAD CITY,NC,NORTH CAROLINA,CARTERET,49760,28557 28516
CORAL GABLES,FL,FLORIDA,MIAMI-DADE,49700,33146 33143 33134 33158 33156 33114 33206 33234
ENID,OK,OKLAHOMA,GARFIELD,49688,73701 73703 73705 73702 73706
WILSON,NC,NORTH CAROLINA,WILSON,49483,27893 27896 27894 27895
PORTAGE,MI,MICHIGAN,KALAMAZOO,49445,49002 49024 49081
DOWNERS GROVE,IL,ILLINOIS,DUPAGE,49057,60515 60516
MURRAY,UT,UTAH,SALT LAKE,48917,84123 84121 84107 84157
PASCAGOULA,MS,MISSISSIPPI,JACKSON,48869,39581 39567 39568 39569 39595
ST. LOUIS PARK,MN,MINNESOTA,HENNEPIN,48662,55426 55416
DRAPER,UT,UTAH,SALT LAKE,48587,84020
PADUCAH,KY,KENTUCKY,MCCRACKEN,48481,42003 42001 42002
UNIVERSITY,FL,FLORIDA,HILLSBOROUGH,48436,33613 33549 33612 33559
MONROE,MI,MICHIGAN,MONROE,48317,48162 48161
OCOEE,FL,FLORIDA,ORANGE,48263,34761 34734
EAST LANSING,MI,MICHIGAN,INGHAM,48145,48825 48823 48826
GLENVIEW,IL,ILLINOIS,COOK,47308,60025 60026
DANVILLE,IL,ILLINOIS,VERMILION,47059,61834 61832
SPRING HILL,TN,TENNESSEE,MAURY,47042,37174 37179
ROSEVILLE,MI,MICHIGAN,MACOMB,47018,48066
ELMHURST,IL,ILLINOIS,DUPAGE,46746,60126
BILOXI,MS,MISSISSIPPI,HARRISON,46212,39531 39530 39532 39534 39533 39535
FORT PIERCE,FL,FLORIDA,ST. LUCIE,46103,34949 34947 34982 34981 34950 34948 34954 34979
WINTER GARDEN,FL,FLORIDA,ORANGE,46051,34787
PINEHURST,NC,NORTH CAROLINA,MOORE,45935,28374 28370
WAKE FOREST,NC,NORTH CAROLINA,WAKE,45629,27587 27588
TUPELO,MS,MISSISSIPPI,LEE,45466,38804 38801 38826 38802 38803
PINE BLUFF,AR,ARKANSAS,JEFFERSON,45204,71602 71601 71603 71611 71612
OAKLAND PARK,FL,FLORIDA,BROWARD,45202,33306 33309 33334 33311 33310 33335
QUINCY,IL,ILLINOIS,ADAMS,44466,62301 62305
RIVERTON,UT,UTAH,SALT LAKE,44440,84096 84065
PLAINFIELD,IL,ILLINOIS,WILL,44308,60544 60586 60585
LOMBARD,IL,ILLINOIS,DUPAGE,44303,60148
NORTH LAUDERDALE,FL,FLORIDA,BROWARD,44262,33068
ALTAMONTE SPRINGS,FL,FLORIDA,SEMINOLE,44143,32714 32701 32715 32716
BOUNTIFUL,UT,UTAH,DAVIS,43981,84010 84011
ORMOND BEACH,FL,FLORIDA,VOLUSIA,43759,32174 32176 32173 32175
CUTLER BAY,FL,FLORIDA,MIAMI-DADE,43718,33190 33157 33189
ADRIAN,MI,MICHIGAN,LENAWEE,43689,49221
GOOSE CREEK,SC,SOUTH CAROLINA,BERKELEY,43665,29445
MOORHEAD,MN,MINNESOTA,CLAY,43652,56560 56562 56563
CONCORD,NH,NEW HAMPSHIRE,MERRIMACK,43627,03303 03301 03302 03305
NORTH MIAMI BEACH,FL,FLORIDA,MIAMI-DADE,43041,33160 33162 33280
GALLATIN,TN,TENNESSEE,SUMNER,42918,37066
BRENTWOOD,TN,TENNESSEE,WILLIAMSON,42783,37027 37024
NORTH FORT MYERS,FL,FLORIDA,LEE,42770,33917 33903 33918
GREENWOOD,SC,SOUTH CAROLINA,GREENWOOD,42429,29649 29646 29647 29648
URBANA,IL,ILLINOIS,CHAMPAIGN,42214,61801 61802 61803
OVIEDO,FL,FLORIDA,SEMINOLE,41860,32765 32766 32762
SHAKOPEE,MN,MINNESOTA,SCOTT,41570,55379
MOLINE,IL,ILLINOIS,ROCK ISLAND,41356,61265 61266
GREENACRES,FL,FLORIDA,PALM BEACH,41117,33413 33415 33463
RICHMOND,KY,KENTUCKY,MADISON,40972,40475 40476
SPANISH FORK,UT,UTAH,UTAH,40913,84660
BELLEVILLE,IL,ILLINOIS,ST. CLAIR,40897,62221 62220 62226 62223
MAPLEWOOD,MN,MINNESOTA,RAMSEY,40885,55117 55119 55109
COLUMBIA,TN,TENNESSEE,MAURY,40663,38401 38402
BARTLETT,IL,ILLINOIS,COOK,40647,60103
BUFFALO GROVE,IL,ILLINOIS,COOK,40494,60089
ROYAL PALM BEACH,FL,FLORIDA,PALM BEACH,40396,33411 33421
COVINGTON,KY,KENTUCKY,KENTON,40341,41011 41015 41014 41017 41016
INDIAN TRAIL,NC,NORTH CAROLINA,UNION,40252,28104 28110 28079
THE ACREAGE,FL,FLORIDA,PALM BEACH,40177,33411 33412 33470
CEDAR CITY,UT,UTAH,IRON,39995,84720 84721
HALLANDALE BEACH,FL,FLORIDA,BROWARD,39847,33009 33008
CRYSTAL LAKE,IL,ILLINOIS,MCHENRY,39829,60014 60012 60039
MUSKOGEE,OK,OKLAHOMA,MUSKOGEE,39789,74403 74401 74402
ROMEOVILLE,IL,ILLINOIS,WILL,39746,60441 60446
PLANT CITY,FL,FLORIDA,HILLSBOROUGH,39744,33566 33563 33565 33564
ROY,UT,UTAH,WEBER,39613,84067
BARTLESVILLE,OK,OKLAHOMA,WASHINGTON,39301,74006 74003 74004 74005
STREAMWOOD,IL,ILLINOIS,COOK,39228,60107
GERMANTOWN,TN,TENNESSEE,SHELBY,39225,38138 38139 38183
CAROL STREAM,IL,ILLINOIS,DUPAGE,39203,60188 60116 60128 60197 60199
ASHEBORO,NC,NORTH CAROLINA,RANDOLPH,39192,27205 27203
MOORESVILLE,NC,NORTH CAROLINA,IREDELL,39132,28117 28115
CRESTVIEW,FL,FLORIDA,OKALOOSA,39072,32539 32536
HORIZON WEST,FL,FLORIDA,ORANGE,39065,34787 34786 34777 34778
OLIVE BRANCH,MS,MISSISSIPPI,DESOTO,38924,38654
FRANKFORT,KY,KENTUCKY,FRANKLIN,38852,40604 40601 40603 40618 40619 40620 40621 40622
CLERMONT,FL,FLORIDA,LAKE,38654,34711 34712 34713
WHEELING,IL,ILLINOIS,COOK,38646,60090 60078
LAKE WORTH,FL,FLORIDA,PALM BEACH,38526,33461 33460 33466
LEBANON,TN,TENNESSEE,WILSON,38518,37090 37087 37071 37088 37136
KENDALL WEST,FL,FLORIDA,MIAMI-DADE,38433,33193 33185
LAND O' LAKES,FL,FLORIDA,PASCO,38410,33549 34638 33559 34639
EAGLE MOUNTAIN,UT,UTAH,UTAH,38391,84013 84005
OXFORD,MS,MISSISSIPPI,LAFAYETTE,38310,38655 38677 38675
PLEASANT GROVE,UT,UTAH,UTAH,38258,84062
VALRICO,FL,FLORIDA,HILLSBOROUGH,37980,33594 33596
HOLLY SPRINGS,NC,NORTH CAROLINA,WAKE,37812,27539 27540
LONDON,KY,KENTUCKY,LAUREL,37714,40744 40741
EGYPT LAKE-LETO,FL,FLORIDA,HILLSBOROUGH,37704,33614
COTTAGE GROVE,MN,MINNESOTA,WASHINGTON,37604,55016 55033
RICHMOND WEST,FL,FLORIDA,MIAMI-DADE,37486,33177 33187
HANOVER PARK,IL,ILLINOIS,DUPAGE,37426,60133
NAVARRE,FL,FLORIDA,SANTA ROSA,37362,32566
WINTER SPRINGS,FL,FLORIDA,SEMINOLE,37312,32708 32719
CARPENTERSVILLE,IL,ILLINOIS,KANE,37254,60110
ROCK ISLAND,IL,ILLINOIS,ROCK ISLAND,37176,61201 61204
SOUTH MIAMI HEIGHTS,FL,FLORIDA,MIAMI-DADE,37119,33177 33157
MOUNT JULIET,TN,TENNESSEE,WILSON,37029,37122 37121
GEORGETOWN,KY,KENTUCKY,SCOTT,36994,40324
AVENTURA,FL,FLORIDA,MIAMI-DADE,36987,33160 33180 33163
OWASSO,OK,OKLAHOMA,TULSA,36957,74055
PARK RIDGE,IL,ILLINOIS,COOK,36950,60068
BENTON,AR,ARKANSAS,SALINE,36820,72019 72015 72018 72158
MERIDIAN,MS,MISSISSIPPI,LAUDERDALE,36686,39307 39305 39301 39302 39303 39304
DUNEDIN,FL,FLORIDA,PINELLAS,36537,34698 34697
MERRITT ISLAND,FL,FLORIDA,BREVARD,36532,32952 32953 32954
ADDISON,IL,ILLINOIS,DUPAGE,36482,60101
ROSEVILLE,MN,MINNESOTA,RAMSEY,36457,55113
RICHFIELD,MN,MINNESOTA,HENNEPIN,36354,55423
KEARNS,UT,UTAH,SALT LAKE,36330,84118
LINCOLN PARK,MI,MICHIGAN,WAYNE,36321,48146
OSWEGO,IL,ILLINOIS,KENDALL,36252,60543
LAUDERDALE LAKES,FL,FLORIDA,BROWARD,36194,33309 33313 33311 33319
SHAWNEE,OK,OKLAHOMA,POTTAWATOMIE,36067,74804 74801 74802
TOOELE,UT,UTAH,TOOELE,36015,84074
CALUMET CITY,IL,ILLINOIS,COOK,35913,60409
COOPER CITY,FL,FLORIDA,BROWARD,35800,33024 33026 33330 33328
MEADOW WOODS,FL,FLORIDA,ORANGE,35726,32824
LA VERGNE,TN,TENNESSEE,RUTHERFORD,35716,37086 37089
MOUNT PLEASANT,MI,MICHIGAN,ISABELLA,35694,48858 48859
CARROLLWOOD,FL,FLORIDA,HILLSBOROUGH,35686,33624 33618 33688
INVER GROVE HEIGHTS,MN,MINNESOTA,DAKOTA,35672,55077 55076
MONROE,NC,NORTH CAROLINA,UNION,35540,28110 28112 28111
SANFORD,NC,NORTH CAROLINA,LEE,35467,27330 27332 27331
RIVIERA BEACH,FL,FLORIDA,PALM BEACH,35463,33407 33404 33419
DELAND,FL,FLORIDA,VOLUSIA,34851,32724 32720 32721
BUENAVENTURA LAKES,FL,FLORIDA,OSCEOLA,34784,34743
RUSSELLVILLE,AR,ARKANSAS,POPE,34205,72802 72801 72811
PARKLAND,FL,FLORIDA,BROWARD,34170,33076 33067
MIDVALE,UT,UTAH,SALT LAKE,34124,84047
GOLDEN GLADES,FL,FLORIDA,MIAMI-DADE,34109,33168 33161 33162 33169
SALISBURY,NC,NORTH CAROLINA,ROWAN,33988,28146 28144 28147 28145
ESTERO,FL,FLORIDA,LEE,33871,33967 34135 33928 33929
COTTONWOOD HEIGHTS,UT,UTAH,SALT LAKE,33843,84093 84121 84171
GALESBURG,IL,ILLINOIS,KNOX,33767,61401 61402
GLENDALE HEIGHTS,IL,ILLINOIS,DUPAGE,33617,60139 60132
WOODRIDGE,IL,ILLINOIS,DUPAGE,33432,60517
GREER,SC,SOUTH CAROLINA,GREENVILLE,33373,29651 29650 29652
SPRINGVILLE,UT,UTAH,UTAH,33310,84660 84663
SARATOGA SPRINGS,UT,UTAH,UTAH,33282,84045
AMERICAN FORK,UT,UTAH,UTAH,33161,84003
ANDOVER,MN,MINNESOTA,ANOKA,33140,55304
MATTHEWS,NC,NORTH CAROLINA,MECKLENBURG,33138,28105 28106
FLORENCE,KY,KENTUCKY,BOONE,33004,41042 41022
NORTHBROOK,IL,ILLINOIS,COOK,32958,60062 60082
WEST LITTLE RIVER,FL,FLORIDA,MIAMI-DADE,32897,33147 33150 33247
ST. CHARLES,IL,ILLINOIS,KANE,32887,60175 60174
STARKVILLE,MS,MISSISSIPPI,OKTIBBEHA,32546,39759 39762
ELK GROVE VILLAGE,IL,ILLINOIS,COOK,32400,60007 60009
KAYSVILLE,UT,UTAH,DAVIS,32390,84037
FERRY PASS,FL,FLORIDA,ESCAMBIA,32376,32504 32514 32512 32523
SAVAGE,MN,MINNESOTA,SCOTT,32362,55378
PRINCETON,FL,FLORIDA,MIAMI-DADE,32299,33032 33092
DANIA BEACH,FL,FLORIDA,BROWARD,32271,33004 33312
EAST LAKE,FL,FLORIDA,PINELLAS,32169,34677 34685 34688
SMITHFIELD,NC,NORTH CAROLINA,JOHNSTON,32156,27577
CLEARFIELD,UT,UTAH,DAVIS,32118,84015 84016 84089
EASTPOINTE,MI,MICHIGAN,MACOMB,32081,48021
PEKIN,IL,ILLINOIS,TAZEWELL,32045,61554 61555 61558
HOPKINSVILLE,KY,KENTUCKY,CHRISTIAN,31569,42240 42221 42241
ROCHESTER,NH,NEW HAMPSHIRE,STRAFFORD,31526,03839 03868 03867 03866
SYRACUSE,UT,UTAH,DAVIS,31458,84075
SHERWOOD,AR,ARKANSAS,PULASKI,31436,72120 72076 72117 72216
GARNER,NC,NORTH CAROLINA,WAKE,31407,27529 27603 27699
KEY WEST,FL,FLORIDA,MONROE,31401,33040 33041 33045
MIAMI LAKES,FL,FLORIDA,MIAMI-DADE,31367,33014 33016 33018 33002
FRUIT COVE,FL,FLORIDA,ST. JOHNS,31314,32259
COLUMBUS,MS,MISSISSIPPI,LOWNDES,31084,39702 39701 39705
MUNDELEIN,IL,ILLINOIS,LAKE,31051,60060
NICHOLASVILLE,KY,KENTUCKY,JESSAMINE,30912,40356 40340
ALGONQUIN,IL,ILLINOIS,MCHENRY,30897,60102
AIKEN,SC,SOUTH CAROLINA,AIKEN,30869,29801 29803 29802
WINTER PARK,FL,FLORIDA,ORANGE,30825,32792 32789 32790
LAKE MAGDALENE,FL,FLORIDA,HILLSBOROUGH,30805,33618 33613 33612 33682 33694
BROOKLYN CENTER,MN,MINNESOTA,HENNEPIN,30690,55429 55430
LAKESIDE,FL,FLORIDA,CLAY,30458,32068 32065 32073 32030
GURNEE,IL,ILLINOIS,LAKE,30378,60031
ORANGEBURG,SC,SOUTH CAROLINA,ORANGEBURG,30365,29118 29117 29115
HOLLADAY,UT,UTAH,SALT LAKE,30325,84117 84121 84124
FUQUAY-VARINA,NC,NORTH CAROLINA,WAKE,30324,27526
PERU,IL,ILLINOIS,LASALLE,30287,61329 61354
CORNELIUS,NC,NORTH CAROLINA,MECKLENBURG,30257,28031
SOMERSET,KY,KENTUCKY,PULASKI,30053,42503 42501 42533 42502 42564
MADISON HEIGHTS,MI,MICHIGAN,OAKLAND,29886,48071
WESTCHESTER,FL,FLORIDA,MIAMI-DADE,29778,33174 33144 33165 33155
MARYVILLE,TN,TENNESSEE,BLOUNT,29742,37803 37804 37801 37802
TEXARKANA,AR,ARKANSAS,MILLER,29657,71854
NORTH CHICAGO,IL,ILLINOIS,LAKE,29615,60088 60064 60086
GREENVILLE,MS,MISSISSIPPI,WASHINGTON,29613,38701 38703
WINONA,MN,MINNESOTA,WINONA,29601,55987
O'FALLON,IL,ILLINOIS,ST. CLAIR,29583,62269
GOLDEN GATE,FL,FLORIDA,COLLIER,29552,34116
HIGHLAND PARK,IL,ILLINOIS,LAKE,29515,60035 60037
OAK PARK,MI,MICHIGAN,OAKLAND,29431,48237
EAST LAKE-ORIENT PARK,FL,FLORIDA,HILLSBOROUGH,29346,33637 33619 33610 33617 33601 33680
CHICAGO HEIGHTS,IL,ILLINOIS,COOK,29322,60411 60412
WASHINGTON,UT,UTAH,WASHINGTON,29174,84780 84771
OAK RIDGE,TN,TENNESSEE,ANDERSON,29156,37830 37831
PARAGOULD,AR,ARKANSAS,GREENE,28986,72450 72451
SOUTHGATE,MI,MICHIGAN,WAYNE,28959,48195
NILES,IL,ILLINOIS,COOK,28938,60714 60701
FERNANDINA BEACH,FL,FLORIDA,NASSAU,28931,32034 32035
BELLA VISTA,AR,ARKANSAS,BENTON,28872,72714 72715
MORRISVILLE,NC,NORTH CAROLINA,WAKE,28846,27560
CASSELBERRY,FL,FLORIDA,SEMINOLE,28757,32707 32718
FLEMING ISLAND,FL,FLORIDA,CLAY,28676,32003 32006
BELLE GLADE,FL,FLORIDA,PALM BEACH,28665,33430
LAKE IN THE HILLS,IL,ILLINOIS,MCHENRY,28634,60156
BURTON,MI,MICHIGAN,GENESEE,28574,48509 48529 48519
INDEPENDENCE,KY,KENTUCKY,KENTON,28521,41051
BURBANK,IL,ILLINOIS,COOK,28289,60459
LUMBERTON,NC,NORTH CAROLINA,ROBESON,28279,28358 28360 28359
OAKLEAF PLANTATION,FL,FLORIDA,CLAY,28237,32065 32073
JACKSONVILLE,AR,ARKANSAS,PULASKI,28235,72099 72076 72078
ROCKLEDGE,FL,FLORIDA,BREVARD,28227,32955 32956
HENDERSON,KY,KENTUCKY,HENDERSON,28207,42420 42419
GRANITE CITY,IL,ILLINOIS,MADISON,28158,62048 62040
YUKON,OK,OKLAHOMA,CANADIAN,28084,73099 73085
BIXBY,OK,OKLAHOMA,TULSA,27944,74008
OAKDALE,MN,MINNESOTA,WASHINGTON,27933,55128
NEW SMYRNA BEACH,FL,FLORIDA,VOLUSIA,27843,32169 32168 32170
FOREST HILLS,MI,MICHIGAN,KENT,27830,49301 49546 49355 49356 49357 49516
FRIDLEY,MN,MINNESOTA,ANOKA,27826,55421 55432
RAMSEY,MN,MINNESOTA,ANOKA,27721,55303
JEFFERSONTOWN,KY,KENTUCKY,JEFFERSON,27715,40299 40220 40223 40224
GLEN ELLYN,IL,ILLINOIS,DUPAGE,27714,60137 60138
MONTICELLO,MN,MINNESOTA,WRIGHT,27665,55362
MINT HILL,NC,NORTH CAROLINA,MECKLENBURG,27617,28227
STATESVILLE,NC,NORTH CAROLINA,IREDELL,27528,28625 28677 28687
SENECA,SC,SOUTH CAROLINA,OCONEE,27439,29672 29678 29679
BAYONET POINT,FL,FLORIDA,PASCO,27418,34667 34668
LANSING,IL,ILLINOIS,COOK,27402,60438 60411
HORN LAKE,MS,MISSISSIPPI,DESOTO,27272,38637
PRIOR LAKE,MN,MINNESOTA,SCOTT,27241,55372 55379
HUNTLEY,IL,ILLINOIS,MCHENRY,27228,60142
OAK FOREST,IL,ILLINOIS,COOK,27173,60452
SHOREVIEW,MN,MINNESOTA,RAMSEY,27130,55126
STERLING,IL,ILLINOIS,WHITESIDE,27127,61081
WILMETTE,IL,ILLINOIS,COOK,27089,60091
MCHENRY,IL,ILLINOIS,MCHENRY,27061,60050
CITRUS PARK,FL,FLORIDA,HILLSBOROUGH,27026,33625 33556
CHASKA,MN,MINNESOTA,CARVER,26989,55318
SHELBY,NC,NORTH CAROLINA,CLEVELAND,26973,28152 28150 28151
MAGNA,UT,UTAH,SALT LAKE,26949,84044
ALLEN PARK,MI,MICHIGAN,WAYNE,26940,48101
NEW LENOX,IL,ILLINOIS,WILL,26926,60451
HANAHAN,SC,SOUTH CAROLINA,BERKELEY,26917,29410
KINSTON,NC,NORTH CAROLINA,LENOIR,26889,28501 28504 28502 28503
SEARCY,AR,ARKANSAS,WHITE,26889,72149 72143 72145
WEST CHICAGO,IL,ILLINOIS,DUPAGE,26816,60185 60186
LEBANON,NH,NEW HAMPSHIRE,GRAFTON,26666,03784 03766 03756
LEISURE CITY,FL,FLORIDA,MIAMI-DADE,26652,33033
THOMASVILLE,NC,NORTH CAROLINA,DAVIDSON,26649,27360 27361
TEMPLE TERRACE,FL,FLORIDA,HILLSBOROUGH,26639,33637 33617 33687
UNIVERSITY PARK,FL,FLORIDA,MIAMI-DADE,26620,33174 33165 33199
IMMOKALEE,FL,FLORIDA,COLLIER,26597,34142 34143
VERNON HILLS,IL,ILLINOIS,LAKE,26521,60061
PEARL,MS,MISSISSIPPI,RANKIN,26510,39208
MARQUETTE,MI,MICHIGAN,MARQUETTE,26491,49855
BATAVIA,IL,ILLINOIS,KANE,26420,60539 60510
GARDEN CITY,MI,MICHIGAN,WAYNE,26408,48135 48136
CHANHASSEN,MN,MINNESOTA,CARVER,26389,55331 55317 55318
CABOT,AR,ARKANSAS,LONOKE,26352,72023
VICKSBURG,MS,MISSISSIPPI,WARREN,26340,39180 39183 39181 39182
LAKE CITY,FL,FLORIDA,COLUMBIA,26271,32055 32025 32056
OKEECHOBEE,FL,FLORIDA,OKEECHOBEE,26256,34972 34974 34973
BOONE,NC,NORTH CAROLINA,WATAUGA,26146,28607 28608
SEBASTIAN,FL,FLORIDA,INDIAN RIVER,26118,32958 32978
NATCHEZ,MS,MISSISSIPPI,ADAMS,26095,39120 39122
WINCHESTER,KY,KENTUCKY,CLARK,26083,40391 40392
HOLT,MI,MICHIGAN,INGHAM,26065,48842 48911 48824
EAST ST. LOUIS,IL,ILLINOIS,ST. CLAIR,26047,62207 62205 62204 62203 62201 62202
HAINES CITY,FL,FLORIDA,POLK,26009,33844 33845
CONWAY,SC,SOUTH CAROLINA,HORRY,25956,29527 29526 29528
HEBER,UT,UTAH,WASATCH,25877,84032
WHITE BEAR LAKE,MN,MINNESOTA,RAMSEY,25875,55110
LAUREL,MS,MISSISSIPPI,JONES,25844,39440 39443 39441 39442
WOODSTOCK,IL,ILLINOIS,MCHENRY,25786,60098
OWATONNA,MN,MINNESOTA,STEELE,25704,55060
MADISON,MS,MISSISSIPPI,MADISON,25661,39110 39130
LANCASTER,SC,SOUTH CAROLINA,LANCASTER,25649,29720
AUSTIN,MN,MINNESOTA,MOWER,25626,55912
LOCKPORT,IL,ILLINOIS,WILL,25615,60441
SOUTH SALT LAKE,UT,UTAH,SALT LAKE,25582,84119 84115 84165 84190
TARPON SPRINGS,FL,FLORIDA,PINELLAS,25577,34689
BLUFFTON,SC,SOUTH CAROLINA,BEAUFORT,25557,29910
SEVIERVILLE,TN,TENNESSEE,SEVIER,25557,37862 37764 37876
RUSKIN,FL,FLORIDA,HILLSBOROUGH,25530,33570 33571 33575
KEYSTONE,FL,FLORIDA,HILLSBOROUGH,25493,33626 33556 33558
CORAL TERRACE,FL,FLORIDA,MIAMI-DADE,25387,33144 33155 33245
CLAREMORE,OK,OKLAHOMA,ROGERS,25384,74019 74017 74018
FARMINGTON,UT,UTAH,DAVIS,25339,84025
FOREST CITY,NC,NORTH CAROLINA,RUTHERFORD,25311,28043
CHAMPLIN,MN,MINNESOTA,HENNEPIN,25268,55316
EDWARDSVILLE,IL,ILLINOIS,MADISON,25233,62025 62048 62026
SOUTH BRADENTON,FL,FLORIDA,MANATEE,25227,34205 34207 34210
PALM SPRINGS,FL,FLORIDA,PALM BEACH,25216,33461 33406
ELK RIVER,MN,MINNESOTA,SHERBURNE,25213,55330
ROSEMOUNT,MN,MINNESOTA,DAKOTA,25207,55068
BELVIDERE,IL,ILLINOIS,BOONE,25143,61008
SOCASTEE,SC,SOUTH CAROLINA,HORRY,24964,29588
CLAYTON,NC,NORTH CAROLINA,JOHNSTON,24887,27520 27527 27528
WALKER,MI,MICHIGAN,KENT,24869,49544 49534
WYANDOTTE,MI,MICHIGAN,WAYNE,24859,48192
FOREST LAKE,MN,MINNESOTA,WASHINGTON,24853,55025
PALM CITY,FL,FLORIDA,MARTIN,24840,34990 34991
SOUTH ELGIN,IL,ILLINOIS,KANE,24755,60177
AUBURN HILLS,MI,MICHIGAN,OAKLAND,24748,48326 48321
MELROSE PARK,IL,ILLINOIS,COOK,24703,60160 60163 60161
ARDMORE,OK,OKLAHOMA,CARTER,24698,73401 73402 73403 73436
NORTON SHORES,MI,MICHIGAN,MUSKEGON,24664,49441 49444
KERNERSVILLE,NC,NORTH CAROLINA,FORSYTH,24660,27284 27285
PALMETTO BAY,FL,FLORIDA,MIAMI-DADE,24523,33158 33157 33257
HOMER GLEN,IL,ILLINOIS,WILL,24472,60491
BLOOMINGDALE,FL,FLORIDA,HILLSBOROUGH,24446,33511 33596
WESTMONT,IL,ILLINOIS,DUPAGE,24443,60559
CLINTON,MS,MISSISSIPPI,HINDS,24440,39056 39058
HARVEY,IL,ILLINOIS,COOK,24408,60426
WEST MEMPHIS,AR,ARKANSAS,CRITTENDEN,24402,72301 72364 72303
COLLINSVILLE,IL,ILLINOIS,MADISON,24395,62234
SHELBYVILLE,KY,KENTUCKY,SHELBY,24351,40065 40066
BRANDON,MS,MISSISSIPPI,RANKIN,24289,39042 39043
SUN CITY CENTER,FL,FLORIDA,HILLSBOROUGH,24286,33598 33573
INKSTER,MI,MICHIGAN,WAYNE,24284,48141
PONCA CITY,OK,OKLAHOMA,KAY,24274,74601 74604 74602
WEST MELBOURNE,FL,FLORIDA,BREVARD,24259,32904
FARIBAULT,MN,MINNESOTA,RICE,24250,55021
LINCOLNTON,NC,NORTH CAROLINA,LINCOLN,24229,28092 28093
SIMPSONVILLE,SC,SOUTH CAROLINA,GREENVILLE,24221,29680 29681
WAVERLY,MI,MICHIGAN,EATON,24201,48917 48908
OKEMOS,MI,MICHIGAN,INGHAM,24141,48864 48805
RIDGELAND,MS,MISSISSIPPI,MADISON,24104,39157 39158
ELMWOOD PARK,IL,ILLINOIS,COOK,24098,60707
FREEPORT,IL,ILLINOIS,STEPHENSON,24092,61032
OAK RIDGE,FL,FLORIDA,ORANGE,24004,32809 32839
VENICE,FL,FLORIDA,SARASOTA,23985,34285 34292 34275
WRIGHT,FL,FLORIDA,OKALOOSA,23965,32547
WESTCHASE,FL,FLORIDA,HILLSBOROUGH,23923,33626
EDGEWATER,FL,FLORIDA,VOLUSIA,23918,32141 32168 32132
NORTH AUGUSTA,SC,SOUTH CAROLINA,AIKEN,23845,29860 29841 29861
PALM RIVER-CLAIR MEL,FL,FLORIDA,HILLSBOROUGH,23844,33619 33578 33660
FARRAGUT,TN,TENNESSEE,KNOX,23778,37934
JENKS,OK,OKLAHOMA,TULSA,23767,74008 74037
PALATKA,FL,FLORIDA,PUTNAM,23738,32177 32178
VAN BUREN,AR,ARKANSAS,CRAWFORD,23683,72956 72957
GREENEVILLE,TN,TENNESSEE,GREENE,23683,37745 37743 37744
JACKSONVILLE BEACH,FL,FLORIDA,DUVAL,23628,32250 32240
MADISONVILLE,KY,KENTUCKY,HOPKINS,23580,42431
ROMULUS,MI,MICHIGAN,WAYNE,23573,48174 48242
LELAND,NC,NORTH CAROLINA,BRUNSWICK,23544,28451 28479
ROLLING MEADOWS,IL,ILLINOIS,COOK,23532,60008
WEKIWA SPRINGS,FL,FLORIDA,SEMINOLE,23512,32779 32752 32791
NORTHDALE,FL,FLORIDA,HILLSBOROUGH,23510,33624 33548 33558
